checked_at,email,status,detail
2026-08-15T19:43:50+00:00,recruiting@n8n.app,invalid,"mx1.larksuite.com rcpt 550 b'verify address failed, User not found recruiting@n8n.app' | fake:mx1.larksuite.com rcpt 550 b'verify address failed, User not found no-mailbox-wljeex22xm28@n8n.app'"
2026-08-15T19:43:53+00:00,talent@n8n.app,invalid,"mx1.larksuite.com rcpt 550 b'verify address failed, User not found talent@n8n.app' | fake:mx1.larksuite.com rcpt 550 b'verify address failed, User not found no-mailbox-6dqku3tqx8gh@n8n.app'"
2026-08-15T19:43:57+00:00,hiring@n8n.app,invalid,"mx1.larksuite.com rcpt 550 b'verify address failed, User not found hiring@n8n.app' | fake:mx1.larksuite.com rcpt 550 b'verify address failed, User not found no-mailbox-esjrc9ifktdk@n8n.app'"
2026-08-15T19:43:59+00:00,recruiting@hirect.app,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-49989b"
2026-08-15T19:44:01+00:00,talent@hirect.app,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:44:04+00:00,hiring@hirect.app,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:44:06+00:00,recruiting@milvus.app,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:44:09+00:00,talent@milvus.app,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:44:11+00:00,hiring@milvus.app,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:44:16+00:00,recruiting@temporal.app,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2f95"
2026-08-15T19:44:18+00:00,talent@temporal.app,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f30f1"
2026-08-15T19:44:20+00:00,hiring@temporal.app,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f236d"
2026-08-15T19:44:39+00:00,recruiting@zendesk.com,reject,us-smtp-inbound-2.mimecast.com rcpt 451 b'Internal resource temporarily unavailable - https://community.mimecast.com/docs/DOC-1369#451 [Vz0fEmfANSKLMQFVl8LzmQ.us694]' | fake:us-smtp-inbound-2.mimecast.com rcpt 451 b'Internal resource temporarily unavailable - https://community.mimecast.com/docs/DOC-
2026-08-15T19:44:48+00:00,talent@zendesk.com,reject,us-smtp-inbound-2.mimecast.com rcpt 451 b'Internal resource temporarily unavailable - https://community.mimecast.com/docs/DOC-1369#451 [pcmogX4dP0S9MBL3hEXKRw.us363]' | fake:us-smtp-inbound-2.mimecast.com rcpt 451 b'Internal resource temporarily unavailable - https://community.mimecast.com/docs/DOC-
2026-08-15T19:45:00+00:00,hiring@zendesk.com,reject,us-smtp-inbound-2.mimecast.com rcpt 451 b'Internal resource temporarily unavailable - https://community.mimecast.com/docs/DOC-1369#451 [6KsXtfd5MD6Sm1Q7IQMBVw.us590]' | fake:us-smtp-inbound-2.mimecast.com rcpt 451 b'Internal resource temporarily unavailable - https://community.mimecast.com/docs/DOC-
2026-08-15T19:45:02+00:00,recruiting@applift.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:45:05+00:00,talent@applift.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:45:08+00:00,hiring@applift.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:45:10+00:00,recruiting@five.ai,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:45:13+00:00,talent@five.ai,strict-valid,"aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4815f33e933si12404108f8f.439 - gsmtp' | fake:aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For "
2026-08-15T19:45:16+00:00,recruiting@bbva.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:45:20+00:00,talent@bbva.com,strict-valid,"aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4815f31c029si12465618f8f.305 - gsmtp' | fake:aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For "
2026-08-15T19:45:23+00:00,recruiting@mytaxi.com,strict-valid,"aspmx.l.google.com rcpt 250 b'2.1.5 OK ffacd0b85a97d-4815f31c1c1si12088488f8f.306 - gsmtp' | fake:aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For "
2026-08-15T19:45:25+00:00,recruiting@miro.co,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:45:27+00:00,talent@miro.co,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:45:30+00:00,hiring@miro.co,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:45:32+00:00,recruiting@tabby.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-49989b"
2026-08-15T19:45:34+00:00,talent@tabby.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:45:37+00:00,hiring@tabby.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:46:53+00:00,join@voyageai.com,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f31db"
2026-08-15T19:46:56+00:00,join@instabug.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:46:58+00:00,join@swvl.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:47:01+00:00,join@bayut.ae,invalid,"ASPMX.L.GOOGLE.COM rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:47:06+00:00,join@improbable.com,reject,mail-from 502 b'5.5.1 Please introduce yourself first.' | fake:mail-from 502 b'5.5.1 Please introduce yourself first.'
2026-08-15T19:47:09+00:00,join@starlingbank.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-4998b5"
2026-08-15T19:47:12+00:00,join@sumup.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-49989b"
2026-08-15T19:47:16+00:00,join@adalo.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:47:19+00:00,join@beehiiv.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:47:22+00:00,join@carrd.com,invalid,"smtp.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f33b1"
2026-08-15T19:47:24+00:00,join@cloudflare.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:47:28+00:00,join@gusto.io,invalid,"ASPMX.L.GOOGLE.COM rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:47:32+00:00,join@labelbox.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:47:35+00:00,join@materialize.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f3"
2026-08-15T19:47:38+00:00,join@okta.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
2026-08-15T19:47:41+00:00,join@openai.io,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4815f2"
